player_id,name,role, Goals Conceded, Minutes played, Punches,Saves,Throws,Passes,Accurate Passes,Key Passes,goals,assists,chances_created,total_shots,shot_on_target,crosses,long_balls,touches,aerials_won,aerials_lost,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_won,duels_lost,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
169756,Adrian,Keeper,0,51,0,2,0,18,14,0,,,,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,6.2
38807,James Milner,Midfielder,,4,,,,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,
303339,Sadio Mané,Attacker,,16,,,,11,9,0,0,0,0,0,0,0,0,13,0,0,0,1,1,1,1,2,0,0,1,0,0,0,1,0,,,6.1
319784,Alisson Becker,Keeper,0,39,0,2,1,11,9,0,,,,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,,,6.2
760712,Trent Alexander-Arnold,Defender,,90,,,,40,24,3,0,1,2,2,1,8,10,73,1,0,1,1,1,0,2,4,1,2,7,1,1,0,0,,,,7.7
568571,Joseph Gomez,Defender,,90,,,,54,45,1,0,0,0,0,0,0,6,60,4,0,0,0,0,0,6,2,2,0,4,2,1,0,0,,,,7
209405,Virgil van Dijk,Defender,,90,,,,57,50,0,1,0,0,1,1,0,5,71,5,1,3,0,0,0,8,1,0,5,3,3,1,0,0,,,,8.4
357880,Andrew Robertson,Defender,,90,,,,70,64,1,0,0,0,2,0,9,6,96,1,1,1,1,0,0,2,2,0,1,6,1,0,0,0,,,,7
156008,Jordan Henderson,Midfielder,,90,,,,54,45,0,0,0,0,2,1,4,11,73,0,0,0,0,3,2,6,5,2,2,6,2,1,2,0,,,,7.4
359188,Fabinho,Midfielder,,90,,,,42,33,1,0,0,0,1,1,0,3,61,1,0,0,1,1,1,11,3,1,2,10,8,5,1,0,,,,7.9
108038,Georginio Wijnaldum,Midfielder,,90,,,,39,36,0,0,0,0,0,0,0,3,49,1,0,0,2,1,1,4,5,2,1,6,0,0,2,0,,,,6.6
292462,Mohamed Salah,Attacker,,90,,,,30,22,3,1,1,1,2,1,7,0,48,0,1,0,1,2,2,3,5,1,0,2,0,0,1,0,,,,8.6
242709,Roberto Firmino,Attacker,,86,,,,30,23,1,0,1,1,4,1,0,1,47,1,4,0,0,5,4,7,7,0,0,5,1,1,1,0,1,,,8.2
426202,Divock Origi,Attacker,,74,,,,18,11,2,1,0,1,1,1,4,2,34,1,0,0,1,1,0,6,2,0,1,2,3,3,2,0,1,,,8.2
683450,Pablo Fornals,Midfielder,,45,,,,13,11,0,0,0,0,0,0,1,0,23,0,1,0,3,0,0,5,4,0,0,4,3,2,2,1,0,,,5.7
32728,Robert Snodgrass,Midfielder,,34,,,,15,13,1,0,0,1,0,0,3,1,22,1,1,0,1,0,0,2,4,1,0,3,0,0,1,1,0,,,5.6
70409,Javier Hernández,Attacker,,24,,,,7,7,0,0,0,0,2,1,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,,5.6
30973,Lukasz Fabianski,Keeper,0,90,0,4,6,29,17,0,,,,0,0,0,21,42,0,0,0,0,1,1,1,0,0,0,10,0,0,0,0,,,,4.5
194323,Ryan Fredericks,Defender,,90,,,,34,29,0,0,0,0,0,0,3,1,61,3,0,2,0,0,0,8,2,1,1,4,3,1,2,0,,,,4.8
307438,Fabian Balbuena,Defender,,90,,,,40,30,0,0,0,0,0,0,0,9,46,2,1,4,0,0,0,2,4,2,0,5,0,0,0,0,,1,,4.1
696443,Issa Diop,Defender,,90,,,,39,34,0,0,0,0,1,0,0,3,51,1,1,2,1,0,0,3,3,1,2,5,1,0,1,0,,,,4.2
155782,Aaron Cresswell,Defender,,90,,,,30,23,0,0,0,0,0,0,1,2,47,0,2,0,2,1,0,2,6,0,0,2,1,1,1,0,,,,3.6
143793,Jack Wilshere,Midfielder,,56,,,,24,21,0,0,0,0,0,0,0,1,36,3,0,0,1,0,0,7,2,0,0,5,1,0,3,0,1,,,5.8
654096,Declan Rice,Midfielder,,90,,,,45,40,0,0,0,0,0,0,0,5,57,0,0,0,0,3,2,7,3,0,2,8,4,2,1,0,,,,5.1
230190,Felipe Anderson,Attacker,,66,,,,24,18,0,0,0,0,0,0,2,2,33,0,1,1,2,2,1,2,7,1,0,1,0,0,1,0,1,1,,5.4
210276,Manuel Lanzini,Midfielder,,90,,,,48,39,0,0,0,0,1,1,1,2,62,1,0,0,1,3,3,6,3,0,0,6,1,1,1,0,,,,6.6
158545,Michail Antonio,Attacker,,45,,,,20,12,1,0,0,0,0,0,1,0,33,5,3,0,2,2,1,6,6,0,1,0,0,0,0,0,1,,,5.9
352968,Sebastien Haller,Attacker,,90,,,,35,31,0,0,0,0,1,1,0,0,48,2,7,0,0,0,0,6,9,0,3,4,4,3,0,0,,,,6.3
591734,Dominic Solanke,Attacker,,1,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,,,
746395,Aaron Ramsdale,Keeper,0,90,0,2,5,21,11,0,,,,0,0,0,11,29,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,,,,6.1
819762,Chris Mepham,Defender,,90,,,,65,54,0,1,0,1,2,1,0,10,79,1,2,2,0,2,1,6,5,2,1,8,1,1,3,0,,,,7.8
156013,Steve Cook,Defender,,90,,,,67,59,0,0,0,0,1,0,0,9,79,1,0,5,0,0,0,2,0,0,2,2,0,0,1,0,,,,6.8
417068,Nathan Aké,Defender,,90,,,,68,62,2,0,0,1,2,0,0,6,81,2,2,1,0,0,0,5,2,1,2,2,3,3,0,0,,,,7.3
160447,Adam Smith,Defender,,90,,,,48,44,0,0,0,0,0,0,2,2,75,0,0,0,1,2,2,4,3,1,0,4,0,0,2,0,,1,,6.6
466672,Jefferson Lerma,Midfielder,,90,,,,56,37,0,0,0,0,2,0,0,7,72,2,2,2,0,2,1,7,4,0,0,15,2,2,3,0,,,,6.8
532743,Philip Billing,Midfielder,,90,,,,53,45,2,0,0,0,2,1,0,2,73,2,4,0,2,0,0,8,11,2,4,6,6,4,0,0,,,,6.9
488718,Diego Rico,Defender,,90,,,,44,28,1,0,0,0,1,0,3,9,73,0,0,3,0,1,1,6,1,0,3,5,5,3,0,0,,,,7.4
185236,Joshua King,Attacker,,90,,,,24,13,1,0,0,0,1,0,0,1,44,5,2,0,0,8,3,9,8,1,1,7,0,0,1,0,,,,6.9
184321,Callum Wilson,Attacker,,89,,,,12,6,0,0,0,0,1,1,1,1,21,1,8,0,2,0,0,2,11,2,0,0,0,0,1,0,1,,,5.2
230916,Ryan Fraser,Midfielder,,90,,,,27,25,1,0,0,0,1,0,8,0,44,0,0,0,0,2,0,5,3,1,0,2,1,0,4,0,,1,,6.8
30895,Aaron Lennon,Midfielder,,6,,,,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,2,1,0,0,1,1,0,1,1,0,,,
109491,Jay Rodriguez,Attacker,,6,,,,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,4,0,0,0,0,0,0,1,0,,,
280484,Nick Pope,Keeper,0,90,0,3,5,31,13,1,,,,0,0,0,26,42,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,,,,7.7
183715,Matthew Lowton,Defender,,90,,,,24,15,1,0,0,0,0,0,3,4,55,1,0,1,0,2,2,6,1,1,2,5,2,0,1,0,,,,7.5
243138,James Tarkowski,Defender,,90,,,,39,23,0,0,0,0,2,0,0,10,61,2,0,2,0,1,1,7,1,1,3,7,2,2,3,0,,,,7.7
240538,Ben Mee,Defender,,90,,,,48,27,0,0,0,0,0,0,0,10,64,8,3,4,0,0,0,11,4,0,3,4,2,2,1,0,,,,7.6
37194,Erik Pieters,Defender,,90,,,,56,30,2,0,2,1,1,0,2,15,97,1,0,2,0,0,0,9,1,0,2,5,7,4,1,0,,,,8.9
46008,Jack Cork,Midfielder,,90,,,,36,23,0,0,0,0,0,0,0,3,43,3,2,0,0,0,0,4,5,1,1,8,1,1,0,0,,,,6.7
129915,Johann Berg Gudmundsson,Midfielder,,90,,,,14,5,2,1,0,0,2,1,3,4,33,0,1,1,0,4,3,5,4,1,2,5,1,0,1,0,,,,8.2
182223,Ashley Westwood,Midfielder,,90,,,,32,19,1,0,0,0,0,0,1,9,42,0,0,1,1,0,0,0,2,0,0,5,0,0,0,0,,,,6.5
939542,Dwight McNeil,Midfielder,,84,,,,18,12,0,0,0,0,0,0,3,1,39,1,0,0,2,4,4,10,2,0,1,4,4,3,1,0,1,,,7.5
169719,Chris Wood,Attacker,,90,,,,13,5,0,0,0,0,1,0,2,0,29,2,5,1,1,0,0,3,7,1,0,2,0,0,1,0,,,,6.1
107280,Ashley Barnes,Attacker,,84,,,,19,11,0,2,0,1,4,3,0,0,38,5,7,0,1,4,4,11,9,1,0,3,1,0,1,0,1,,,9
169721,Connor Wickham,Attacker,,7,,,,5,2,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,2,3,1,0,0,0,0,0,1,0,,,
198510,Wilfried Zaha,Attacker,,25,,,,6,3,0,0,0,0,1,0,0,0,19,0,0,0,4,2,2,4,4,0,0,1,1,0,1,1,0,,,5.8
109222,Vicente Guaita,Keeper,0,90,1,2,2,24,11,0,,,,0,0,0,18,29,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,,,,7.1
146830,Joel Ward,Defender,,90,,,,21,14,0,0,0,0,0,0,0,3,40,4,1,4,0,0,0,7,1,0,1,2,1,1,2,0,,,,7.1
154271,Martin Kelly,Defender,,90,,,,19,13,0,0,0,0,0,0,1,6,31,2,2,9,0,0,0,2,3,0,0,5,0,0,0,0,,,,6.7
23837,Scott Dann,Defender,,90,,,,29,20,0,0,0,0,1,0,0,7,39,5,3,3,0,1,0,5,4,0,0,3,0,0,0,0,,,,6.6
180330,Patrick van Aanholt,Defender,,90,,,,20,13,0,0,0,0,0,0,1,1,58,2,2,2,0,1,0,5,3,0,1,5,2,0,1,0,,,,6.8
166422,Andros Townsend,Midfielder,,90,,,,21,14,1,0,0,0,0,0,6,3,42,0,0,0,1,3,2,7,3,1,0,7,3,3,2,0,,,,7.1
28901,James McArthur,Midfielder,,90,,,,34,20,1,0,0,0,0,0,0,2,51,1,0,1,0,2,2,8,5,4,3,10,5,4,0,0,,,,7.5
163616,Luka Milivojevic,Midfielder,,90,,,,36,22,1,0,0,0,0,0,3,7,51,3,0,0,0,0,0,7,8,7,2,7,3,1,1,0,,1,,6.4
425963,Max Meyer,Midfielder,,90,,,,21,11,0,0,0,0,3,1,3,1,41,0,2,1,1,2,1,4,6,1,1,5,3,2,0,0,,1,,6.5
148315,Christian Benteke,Attacker,,83,,,,15,6,1,0,0,1,0,0,0,0,24,9,6,0,2,0,0,11,10,2,1,1,2,2,0,0,1,,,6.4
154280,Jordan Ayew,Attacker,,65,,,,17,12,1,0,0,0,1,1,0,0,36,1,0,0,2,1,1,8,3,0,1,6,1,1,5,0,1,,,6.7
760359,Harvey Barnes,Attacker,,29,,,,20,15,0,0,0,0,1,1,0,1,23,0,1,0,0,2,1,1,2,0,0,1,0,0,0,1,0,,,6.1
139671,Marc Albrighton,Attacker,,14,,,,9,6,1,0,0,0,2,0,2,2,19,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,,,5.8
37770,Kasper Schmeichel,Keeper,0,90,0,2,2,22,19,0,,,,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,7
306128,Ricardo Pereira,Defender,,90,,,,78,67,2,0,0,0,1,0,1,2,114,0,0,1,1,6,4,13,7,0,0,9,5,4,4,0,,,,7.9
43248,Jonny Evans,Defender,,90,,,,80,71,0,0,0,0,1,0,1,7,95,6,3,4,0,0,0,10,4,0,0,6,4,3,0,0,,,,7.3
602261,Caglar Söyüncü,Defender,,90,,,,78,71,0,0,0,0,0,0,0,4,86,5,2,3,0,1,1,9,4,0,0,5,3,2,0,0,,,,7.2
672469,Ben Chilwell,Defender,,90,,,,85,71,1,0,0,0,1,0,3,4,107,4,3,0,0,1,0,4,5,0,1,8,0,0,0,0,,,,6.8
533228,Wilfred Ndidi,Midfielder,,90,,,,74,58,1,0,0,0,1,0,0,6,91,4,7,2,0,0,0,9,9,1,5,12,4,1,1,0,,,,7.4
728123,Hamza Choudhury,Midfielder,,61,,,,54,51,1,0,0,0,1,0,0,1,65,1,1,0,0,2,0,3,4,0,1,1,1,1,1,0,1,,,6.5
479020,Ayoze Pérez,Attacker,,76,,,,31,22,0,0,0,0,1,0,3,1,55,1,2,1,1,4,2,6,6,0,0,3,1,1,2,0,1,,,6.6
465960,Youri Tielemans,Midfielder,,90,,,,60,51,3,0,0,1,3,0,2,2,73,1,1,0,1,4,4,6,2,0,0,7,0,0,1,0,,,,7.4
493165,James Maddison,Midfielder,,90,,,,64,56,2,0,0,0,4,0,15,3,99,0,0,0,3,6,4,7,7,2,0,8,1,0,2,0,,,,6.9
286119,Jamie Vardy,Attacker,,90,,,,10,6,0,0,0,0,0,0,2,0,18,2,2,1,0,1,0,3,3,0,0,2,1,1,0,0,,,,6.2
534484,Isaac Success,Attacker,,15,,,,1,1,0,0,0,0,0,0,1,0,8,0,3,0,1,1,0,0,5,0,0,0,0,0,0,1,0,,,5
210278,Roberto Pereyra,Attacker,,45,,,,27,24,0,0,0,0,3,0,0,0,39,0,0,0,2,1,1,2,3,0,0,3,0,0,1,1,0,,,5.7
24147,Ben Foster,Keeper,0,90,0,1,2,23,12,0,,,,0,0,0,18,27,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,,,,4.4
175311,Kiko,Defender,,90,,,,45,37,2,0,0,0,1,0,4,3,64,0,0,1,0,2,1,2,3,0,1,4,1,1,0,0,,,,6
169162,Craig Dawson,Defender,,90,,,,36,29,0,0,0,0,2,1,0,6,49,2,2,4,0,0,0,5,2,1,3,4,3,1,0,0,,,,6.1
40548,Craig Cathcart,Defender,,90,,,,49,39,0,0,0,0,0,0,0,4,58,2,2,1,0,0,0,5,3,1,0,10,2,0,1,0,,,,5.5
35712,Jose Holebas,Defender,,90,,,,49,44,0,0,0,0,0,0,6,2,86,1,2,4,2,1,1,4,8,4,0,2,2,1,0,0,,,,5.2
295067,Will Hughes,Midfielder,,90,,,,23,17,0,0,0,0,1,0,2,1,51,0,0,0,3,2,1,5,7,3,4,1,1,0,3,0,,,,6
41365,Étienne Capoue,Midfielder,,90,,,,60,52,0,0,0,0,1,0,0,7,77,0,0,0,4,2,1,5,6,1,3,5,1,0,3,0,,,,6
352887,Abdoulaye Doucouré,Midfielder,,90,,,,53,40,2,0,0,0,0,0,0,1,60,1,0,0,0,1,1,5,1,1,1,9,1,0,2,0,,,,5.8
251925,Gerard Deulofeu,Attacker,,45,,,,17,13,0,0,0,0,1,0,1,1,30,0,0,0,3,1,1,1,4,1,0,4,0,0,0,0,1,,,5.3
72436,Troy Deeney,Attacker,,90,,,,22,9,1,0,0,0,1,1,0,1,39,6,8,0,2,3,2,10,14,2,0,2,1,1,1,0,,,,5.9
180259,Andre Gray,Attacker,,75,,,,9,8,0,0,0,0,1,1,0,0,14,1,2,0,1,1,0,1,5,1,0,1,0,0,0,0,1,,,5.5
157723,Christian Eriksen,Midfielder,,26,,,,24,19,3,0,0,1,3,1,8,4,38,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,,,6.9
873014,Oliver Skipp,Midfielder,,1,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
473855,Georges-Kevin N'Koudou,Attacker,,2,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,
26295,Hugo Lloris,Keeper,0,90,0,3,3,7,7,0,,,,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,6.2
734042,Kyle Walker-Peters,Defender,,90,,,,74,65,1,0,0,0,1,0,4,5,105,2,2,3,1,3,2,10,6,1,1,6,3,3,3,0,,,,7.8
160599,Toby Alderweireld,Defender,,90,,,,83,75,2,0,0,0,2,0,0,14,90,4,2,2,0,0,0,5,3,1,1,6,1,1,0,0,,,,7.5
643533,Davinson Sánchez,Defender,,90,,,,64,59,1,0,0,0,2,1,0,3,72,1,1,1,0,0,0,2,1,0,1,6,1,1,0,0,,,,7.2
46353,Danny Rose,Defender,,90,,,,46,41,4,0,0,1,0,0,6,1,74,1,2,0,2,6,2,7,11,3,0,6,2,0,2,0,,,,5.9
94550,Moussa Sissoko,Midfielder,,90,,,,58,52,1,0,1,0,4,0,5,2,82,0,0,0,2,5,3,6,8,3,0,8,1,0,2,0,,,,7.5
528453,Harry Winks,Midfielder,,64,,,,82,79,2,0,0,0,1,0,0,8,90,0,0,0,1,3,1,3,3,0,0,5,1,1,1,0,1,,,7.6
773189,Tanguy Ndombélé,Midfielder,,89,,,,55,47,1,1,0,0,2,1,2,2,71,0,0,0,2,0,0,3,5,2,1,4,3,2,0,0,1,,,7.9
215299,Lucas Moura,Attacker,,90,,,,34,31,3,0,1,1,3,1,1,0,48,1,1,0,1,4,1,3,5,0,0,4,1,0,0,0,,,,7.8
194165,Harry Kane,Attacker,,90,,,,21,17,2,2,0,1,8,2,2,2,37,1,2,0,3,1,0,2,9,3,0,1,1,1,0,0,,,,8.7
174850,Erik Lamela,Attacker,,88,,,,38,33,2,0,0,0,4,1,10,1,70,0,2,0,3,3,2,6,6,0,0,5,3,3,1,0,1,1,,7.3
240205,Jetro Willems,Defender,,36,,,,16,13,1,0,0,0,0,0,1,0,25,1,0,0,0,0,0,3,0,0,0,0,1,1,1,1,0,,,6.1
466482,Allan Saint-Maximin,Midfielder,,23,,,,8,8,0,0,0,0,1,1,1,0,20,0,0,0,1,4,2,2,4,1,0,3,0,0,0,1,0,,,5.8
72241,Martin Dubravka,Keeper,0,90,0,1,1,24,15,0,,,,0,0,0,20,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,,,6.2
189982,Fabian Schär,Defender,,90,,,,53,38,0,0,0,0,1,0,0,15,79,1,1,5,0,1,0,7,6,3,7,9,5,2,1,0,,,,7.3
279489,Jamaal Lascelles,Defender,,90,,,,36,30,0,0,0,0,0,0,0,4,47,7,3,5,0,0,0,9,5,2,2,5,2,0,0,0,,,,6.6
308932,Paul Dummett,Defender,,90,,,,43,34,0,0,0,0,0,0,1,9,61,0,2,4,0,0,0,6,2,0,1,6,6,6,0,0,,,,7.1
299984,Javier Manquillo,Defender,,90,,,,23,17,1,0,0,0,0,0,2,3,44,0,1,1,0,2,1,2,6,2,2,6,1,1,0,0,,,,6.2
489627,Isaac Hayden,Midfielder,,90,,,,31,26,1,0,0,0,0,0,0,0,51,1,1,2,0,3,3,10,4,1,4,9,4,2,2,0,,,,7.4
127130,Jonjo Shelvey,Midfielder,,54,,,,19,14,0,0,0,0,2,0,2,3,30,0,0,0,1,1,1,3,3,0,0,4,2,1,0,0,1,,,6
820024,Sean Longstaff,Midfielder,,67,,,,26,18,0,0,0,0,0,0,0,2,32,2,2,0,0,0,0,5,4,1,0,3,3,2,0,0,1,,,6.1
155913,Matt Ritchie,Defender,,90,,,,37,26,3,0,0,0,0,0,6,4,58,1,0,0,0,1,0,3,5,1,3,7,1,1,1,0,,,,6.6
442277,Miguel Almiron,Midfielder,,90,,,,26,19,1,0,0,0,2,0,2,1,50,0,1,0,2,4,2,4,5,1,0,8,0,0,2,0,,1,,6.1
535936,Joelinton,Attacker,,90,,,,36,29,0,0,0,0,3,1,0,0,53,8,3,0,0,2,2,11,4,0,1,10,1,1,0,0,,,,7
41468,Juan Mata,Midfielder,,4,,,,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,
717176,Daniel James,Attacker,,16,,,,6,5,0,1,0,0,1,1,2,0,11,0,0,0,0,0,0,2,1,0,0,1,0,0,2,1,0,,,7.3
950473,Mason Greenwood,Attacker,,4,,,,5,3,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,
182917,David De Gea,Keeper,0,90,0,7,5,22,17,0,,,,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,,,8.4
760320,Aaron Wan-Bissaka,Defender,,90,,,,36,31,1,0,0,0,0,0,4,1,75,1,0,5,1,3,2,9,3,0,3,3,6,4,0,0,,,,8.1
258269,Victor Nilsson Lindelöf,Defender,,90,,,,63,53,0,0,0,0,0,0,0,10,72,1,2,3,0,1,1,3,2,0,1,7,1,0,0,0,,1,,7
255610,Harry Maguire,Defender,,90,,,,57,49,1,0,0,0,0,0,0,6,72,4,2,7,0,0,0,5,2,0,4,2,0,0,1,0,,,,7.5
362694,Luke Shaw,Defender,,90,,,,54,45,0,0,0,0,0,0,0,3,67,2,2,1,0,2,2,5,3,1,2,5,1,1,0,0,,,,7.5
843099,Scott McTominay,Midfielder,,90,,,,48,39,0,0,0,0,0,0,0,7,68,0,0,1,2,1,0,5,6,3,2,10,2,2,3,0,,,,6.8
248453,Paul Pogba,Midfielder,,90,,,,63,48,4,0,2,1,1,0,1,7,84,4,2,1,4,3,1,6,11,2,0,10,1,1,0,0,,,,8.3
299215,Jesse Lingard,Midfielder,,86,,,,26,23,1,0,0,0,0,0,0,2,36,0,0,0,2,4,4,5,8,4,0,3,0,0,1,0,1,1,,6.6
575779,Andreas Pereira,Midfielder,,74,,,,15,11,1,0,1,1,0,0,4,4,26,1,0,0,0,1,0,4,7,1,0,1,2,2,1,0,1,,,7.2
696365,Marcus Rashford,Attacker,,86,,,,22,13,0,2,0,2,4,2,1,3,44,0,0,1,3,0,0,6,5,1,0,5,3,0,3,0,1,,,8.9
413557,Anthony Martial,Attacker,,90,,,,27,21,1,1,0,1,4,2,2,1,48,0,1,0,3,5,4,5,9,3,0,3,0,0,1,0,,1,,7.7
304345,Sead Kolasinac,Defender,,19,,,,4,4,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,,,6.2
592909,Lucas Torreira,Midfielder,,7,,,,6,5,0,0,0,0,1,1,0,0,9,0,2,0,0,0,0,2,3,1,0,1,0,0,2,1,0,,,
575735,Nicolas Pépé,Attacker,,45,,,,25,21,3,0,0,1,1,1,2,1,41,0,0,0,1,6,4,6,3,0,0,3,2,1,0,1,0,,,7.3
215168,Bernd Leno,Keeper,0,90,1,3,9,26,22,0,,,,0,0,0,6,39,0,1,1,0,0,0,0,1,0,0,11,0,0,0,0,,,,6
604089,Ainsley Maitland-Niles,Defender,,90,,,,48,38,1,0,0,0,1,0,2,5,86,4,1,3,0,3,1,8,6,3,2,4,2,2,1,0,,,,7.4
39455,Sokratis Papastathopoulos,Defender,,90,,,,54,46,1,0,0,1,0,0,0,10,66,6,3,6,0,0,0,7,4,1,1,5,1,1,0,0,,,,7.2
52133,David Luiz,Defender,,90,,,,61,48,0,0,0,0,0,0,0,9,76,2,0,8,0,0,0,3,1,1,1,6,1,0,0,0,,1,,7
38521,Nacho Monreal,Defender,,90,,,,59,51,2,0,0,0,0,0,2,1,76,5,3,6,0,2,2,7,3,0,0,2,0,0,0,0,,,,7.6
531629,Daniel Ceballos,Midfielder,,83,,,,70,63,3,0,2,0,3,1,5,6,97,0,2,0,3,4,4,9,10,2,0,7,2,2,3,0,1,,,8.7
800609,Matteo Guendouzi,Midfielder,,90,,,,57,54,0,0,0,0,1,1,0,1,71,1,6,0,0,0,0,4,6,0,4,4,2,1,2,0,,,,6.9
748382,Reiss Nelson,Attacker,,45,,,,10,9,1,0,0,0,2,1,1,0,16,0,0,0,2,0,0,0,4,2,0,1,0,0,0,0,1,,,5.9
860975,Joseph Willock,Midfielder,,90,,,,64,56,2,0,0,0,1,0,1,9,79,1,1,2,1,3,3,5,4,3,1,6,1,0,0,0,,,,7.4
150565,Pierre-Emerick Aubameyang,Attacker,,90,,,,25,14,1,1,0,0,3,2,4,1,42,1,1,0,2,2,0,2,5,0,0,3,1,0,0,0,,1,,7.3
169193,Alexandre Lacazette,Attacker,,71,,,,20,12,1,1,0,0,2,2,0,1,26,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,,,7.7
244563,Jota,Attacker,,15,,,,11,8,1,0,0,0,1,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,6
724368,Keinan Davis,Attacker,,3,,,,3,1,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,,,
24155,Tom Heaton,Keeper,2,90,0,2,2,19,12,0,,,,0,0,0,10,25,1,0,0,0,0,0,1,1,1,0,3,0,0,0,0,,,,5.2
111930,Ahmed El Mohamady,Defender,,90,,,,72,66,5,0,0,1,0,0,11,5,106,2,1,1,0,1,1,5,2,1,3,16,1,1,1,0,,,,7.4
294254,Björn Engels,Defender,,90,,,,60,53,0,0,0,0,1,0,0,4,66,8,2,2,0,0,0,8,3,1,2,5,0,0,0,0,,,,6.3
419664,Tyrone Mings,Defender,,90,,,,66,51,1,0,0,0,0,0,1,11,81,6,3,6,0,0,0,7,4,2,3,7,1,1,0,0,,,,6.6
102356,Neil Taylor,Defender,,90,,,,53,44,1,0,0,0,2,0,1,4,75,0,2,3,1,0,0,1,4,1,0,8,1,1,0,0,,,,5.7
356406,John McGinn,Midfielder,,90,,,,39,29,2,0,0,0,6,3,2,7,66,1,1,0,4,2,2,8,6,0,0,4,0,0,5,0,,,,7
787350,Douglas Luiz,Midfielder,,90,,,,58,53,1,1,0,0,2,1,0,6,78,1,1,2,1,2,2,6,4,1,1,7,0,0,3,0,,,,7.1
312765,Jack Grealish,Attacker,,90,,,,49,38,5,0,1,0,2,0,6,6,69,1,0,0,2,1,1,6,2,0,0,6,2,2,2,0,,,,7.8
513492,Trezeguet,Attacker,,87,,,,23,20,0,0,0,0,3,1,4,1,43,1,2,0,2,2,1,4,7,2,0,2,1,0,1,0,1,,,5.9
656562,Wesley,Attacker,,90,,,,15,8,1,0,0,1,2,1,0,1,27,3,7,1,2,2,2,6,11,1,0,0,0,0,1,0,,,,6
562267,Anwar El-Ghazi,Attacker,,75,,,,22,19,0,0,0,0,2,0,6,3,34,2,3,0,1,0,0,3,4,0,0,0,1,1,0,0,1,,,6
231592,Aaron Mooy,Midfielder,,5,,,,6,3,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
599425,Florin Andone,Attacker,,16,,,,2,2,1,0,0,0,0,0,0,0,8,1,0,1,0,1,0,2,1,0,0,1,0,0,1,1,0,,,6.2
391064,Neal Maupay,Attacker,,23,,,,8,7,0,0,0,0,2,0,1,1,21,1,1,0,1,3,0,3,5,0,0,1,1,1,1,1,0,,,5.7
185644,Mathew Ryan,Keeper,0,90,0,2,6,26,22,0,,,,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.9
213688,Martin Montoya,Defender,,90,,,,54,43,1,0,0,1,0,0,4,7,90,2,0,1,2,2,0,8,8,2,0,5,4,1,2,0,,,,6.4
174325,Shane Duffy,Defender,,90,,,,56,47,0,0,0,0,1,0,0,4,62,4,0,2,0,0,0,6,1,0,0,4,1,1,1,0,,,,6.8
201690,Lewis Dunk,Defender,,90,,,,59,49,0,0,0,0,1,0,0,10,71,1,1,1,0,1,1,3,2,0,4,12,1,1,0,0,,,,7
188058,Daniel Burn,Defender,,90,,,,48,36,2,0,0,1,2,0,2,7,69,7,0,4,1,0,0,9,4,1,3,5,2,1,0,0,,,,7.3
